X,Y,Z,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text,OGR_STYLE,,,,
60221.73213,-28411.1283,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34A7,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#bf9bde)"""
60221.73213,-22611.12833,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34A8,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#bf9bde)"""
60221.73213,-20011.12833,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34A9,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#bf9bde)"""
60221.73213,-10111.12833,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34AA,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#bf9bde)"""
60221.73213,-7511.128334,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34AB,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#bf9bde)"""
38566.59092,-8371.731893,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34AC,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:180,s:300g,p:7,"c:#bf9bde)"""
41166.59092,-8371.731893,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34AD,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:180,s:300g,p:7,"c:#bf9bde)"""
49146.82374,-8853.679353,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34AF,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:90,s:300g,p:7,"c:#74d1ea)"""
49146.82374,-8853.679353,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B0,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:90,s:300g,p:7,"c:#74d1ea)"""
35196.32046,-37496.824,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B3,"?????""LABEL(f:""""Dotum""""","t:""""?????""",s:300g,p:7,"c:#74d1ea)""",
35196.32046,-37496.824,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B4,"?????""LABEL(f:""""Dotum""""","t:""""?????""",s:300g,p:7,"c:#74d1ea)""",
60053.17603,-26246.32065,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B5,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#74d1ea)"""
60053.17603,-26246.32065,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B6,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#74d1ea)"""
30103.67909,-44903.17603,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B7,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:180,s:300g,p:7,"c:#74d1ea)"""
30103.67909,-44903.17603,0,p-parking-small,,AcDbEntity:AcDbMText,ByBlock,34B8,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:180,s:300g,p:7,"c:#74d1ea)"""
27633.60393,-34827.13185,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34B9,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:90,s:300g,p:7,c:#8879fc)",,,,
35721.73163,-20061.12837,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34BA,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:-90,s:300g,p:7,c:#8879fc)",,,,
35721.73163,-16111.12837,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34BB,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:-90,s:300g,p:7,c:#8879fc)",,,,
35721.73163,-13511.12837,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34BC,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:-90,s:300g,p:7,c:#8879fc)",,,,
44160.20747,-8208.430236,0,p-parking-disable,,AcDbEntity:AcDbMText,ByBlock,34BF,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:180,s:300g,p:7,"c:#cfa5bc)"""
47661.12811,-37328.26718,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34C0,"?????""LABEL(f:""""Dotum""""","t:""""?????""",s:300g,p:7,"c:#bf9bde)""",
50261.12811,-37328.26718,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34C1,"?????""LABEL(f:""""Dotum""""","t:""""?????""",s:300g,p:7,"c:#bf9bde)""",
27633.60393,-32227.13185,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34C2,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:90,s:300g,p:7,c:#8879fc)",,,,
27633.60393,-29627.13185,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34C3,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:90,s:300g,p:7,c:#8879fc)",,,,
35721.73163,-22661.12837,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34C4,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:-90,s:300g,p:7,c:#8879fc)",,,,
22677.13179,-27716.39589,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34C7,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:180,s:300g,p:7,c:#8879fc)",,,,
20077.13179,-27716.39589,0,p-parking-large-women,,AcDbEntity:AcDbMText,ByBlock,34C8,???(?????,"LABEL(f:""Dotum"",t:""???(?????"",a:180,s:300g,p:7,c:#8879fc)",,,,
35721.73163,-31341.76934,0,p-parking-large,,AcDbEntity:AcDbMText,ByBlock,34CA,"?????""LABEL(f:""""Dotum""""","t:""""?????""",a:-90,s:300g,p:7,"c:#bf9bde)"""
41620,-39170.00004,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C8,,PEN(c:#e180f4),,,,
49680,-39170.00004,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C8,,PEN(c:#e180f4),,,,
49680,-43230.00004,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C8,,PEN(c:#e180f4),,,,
41620,-43230.00004,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C8,,PEN(c:#e180f4),,,,
41620,-39170.00004,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C8,,PEN(c:#e180f4),,,,
54344.99989,-43230.00014,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C9,,PEN(c:#e180f4),,,,
58404.99989,-43230.00014,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C9,,PEN(c:#e180f4),,,,
58404.99989,-35170.00014,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C9,,PEN(c:#e180f4),,,,
54344.99989,-35170.00014,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C9,,PEN(c:#e180f4),,,,
54344.99989,-43230.00014,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36C9,,PEN(c:#e180f4),,,,
58404.99971,-27533.34717,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CA,,PEN(c:#e180f4),,,,
54344.99971,-27533.34717,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CA,,PEN(c:#e180f4),,,,
54344.99971,-19473.34717,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CA,,PEN(c:#e180f4),,,,
58404.99971,-19473.34717,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CA,,PEN(c:#e180f4),,,,
58404.99971,-27533.34717,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CA,,PEN(c:#e180f4),,,,
58404.99967,-14415.10454,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CB,,PEN(c:#e180f4),,,,
54344.99967,-14415.10454,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CB,,PEN(c:#e180f4),,,,
54344.99967,-10360.10454,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CB,,PEN(c:#e180f4),,,,
58404.99967,-10360.10454,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CB,,PEN(c:#e180f4),,,,
58404.99967,-14415.10454,0,l-lightinglineframe,,AcDbEntity:AcDbPolyline,ByBlock,36CB,,PEN(c:#e180f4),,,,
42650,-39170.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D2,,PEN(c:#86caee),,,,
48650,-39170.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D2,,PEN(c:#86caee),,,,
41620,-40200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D3,,PEN(c:#86caee),,,,
41620,-42200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D3,,PEN(c:#86caee),,,,
42650,-43230.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D4,,PEN(c:#86caee),,,,
48650,-43230.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D4,,PEN(c:#86caee),,,,
49680,-42200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D5,,PEN(c:#86caee),,,,
49680,-40200.00004,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D5,,PEN(c:#86caee),,,,
54344.99989,-42200.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D7,,PEN(c:#86caee),,,,
54344.99989,-36200.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D7,,PEN(c:#86caee),,,,
55374.99989,-43230.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D8,,PEN(c:#86caee),,,,
57374.99989,-43230.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D8,,PEN(c:#86caee),,,,
58404.99989,-42200.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D9,,PEN(c:#86caee),,,,
58404.99989,-36200.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36D9,,PEN(c:#86caee),,,,
57374.99989,-35170.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DA,,PEN(c:#86caee),,,,
55374.99989,-35170.00014,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DA,,PEN(c:#86caee),,,,
55374.99971,-27533.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DB,,PEN(c:#86caee),,,,
57374.99971,-27533.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DB,,PEN(c:#86caee),,,,
58404.99971,-26503.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DC,,PEN(c:#86caee),,,,
58404.99971,-20503.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DC,,PEN(c:#86caee),,,,
57374.99971,-19473.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DD,,PEN(c:#86caee),,,,
55374.99971,-19473.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DD,,PEN(c:#86caee),,,,
54344.99971,-20503.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DE,,PEN(c:#86caee),,,,
54344.99971,-26503.34717,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DE,,PEN(c:#86caee),,,,
55374.99967,-14415.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DF,,PEN(c:#86caee),,,,
57374.99967,-14415.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,36DF,,PEN(c:#86caee),,,,
58404.99967,-13385.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3.60E+01,,PEN(c:#86caee),,,,
58404.99967,-11385.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3.60E+01,,PEN(c:#86caee),,,,
57374.99967,-10360.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3.60E+02,,PEN(c:#86caee),,,,
55374.99967,-10360.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3.60E+02,,PEN(c:#86caee),,,,
54344.99967,-11385.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3.60E+03,,PEN(c:#86caee),,,,
54344.99967,-13385.10454,0,l-lightingline,,AcDbEntity:AcDbLine,ByBlock,3.60E+03,,PEN(c:#86caee),,,,
49947.00193,-40930.00013,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49946.22973,-40952.11306,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49943.91689,-40974.11827,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49940.07468,-40995.90853,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49934.72181,-41017.3777,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49927.88437,-41038.42117,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49919.59567,-41058.93643,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49909.89609,-41078.82352,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49898.83288,-41097.98556,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49886.45995,-41116.32919,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49872.83757,-41133.76504,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49858.0321,-41150.20817,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49842.11569,-41165.57847,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49825.16588,-41179.80106,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49807.26523,-41192.80664,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49788.50096,-41204.53185,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49768.9645,-41214.91957,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49748.75101,-41223.9192,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49727.95898,-41231.48688,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49706.68971,-41237.58574,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49685.04681,-41242.18608,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49663.13572,-41245.26549,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49641.06321,-41246.80895,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49618.93679,-41246.80895,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49596.86428,-41245.26549,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49574.95319,-41242.18608,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49553.31029,-41237.58574,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49532.04102,-41231.48688,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49511.24899,-41223.9192,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49491.0355,-41214.91957,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49471.49904,-41204.53185,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49452.73477,-41192.80664,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49434.83412,-41179.80106,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49417.88431,-41165.57847,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49401.9679,-41150.20817,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49387.16243,-41133.76504,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49373.54005,-41116.32919,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49361.16712,-41097.98556,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49350.10391,-41078.82352,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49340.40433,-41058.93643,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49332.11563,-41038.42117,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49325.27819,-41017.3777,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49319.92532,-40995.90853,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49316.08311,-40974.11827,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49313.77027,-40952.11306,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49312.99807,-40930.00013,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49313.77027,-40907.88719,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49316.08311,-40885.88199,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49319.92532,-40864.09172,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49325.27819,-40842.62255,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49332.11563,-40821.57908,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49340.40433,-40801.06383,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49350.10391,-40781.17674,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49361.16712,-40762.0147,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49373.54005,-40743.67107,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49387.16243,-40726.23521,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49401.9679,-40709.79208,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49417.88431,-40694.42178,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49434.83412,-40680.1992,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49452.73477,-40667.19362,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49471.49904,-40655.4684,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49491.0355,-40645.08068,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49511.24899,-40636.08106,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49532.04102,-40628.51338,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49553.31029,-40622.41451,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49574.95319,-40617.81417,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49596.86428,-40614.73477,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49618.93679,-40613.19131,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49641.06321,-40613.19131,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49663.13572,-40614.73477,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49685.04681,-40617.81417,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49706.68971,-40622.41451,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49727.95898,-40628.51338,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49748.75101,-40636.08106,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49768.9645,-40645.08068,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49788.50096,-40655.4684,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49807.26523,-40667.19362,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49825.16588,-40680.1992,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49842.11569,-40694.42178,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49858.0321,-40709.79208,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49872.83757,-40726.23521,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49886.45995,-40743.67107,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49898.83288,-40762.0147,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49909.89609,-40781.17674,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49919.59567,-40801.06383,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49927.88437,-40821.57908,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49934.72181,-40842.62255,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49940.07468,-40864.09172,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49943.91689,-40885.88199,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49946.22973,-40907.88719,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49947.00193,-40930.00013,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+04,,PEN(c:#7bc0f9),,,,
49947.00193,-41247.00206,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3.60E+05,,PEN(c:#eb144a),,,,
49947.00193,-40612.9982,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3.60E+05,,PEN(c:#eb144a),,,,
49312.99807,-40612.9982,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3.60E+05,,PEN(c:#eb144a),,,,
49312.99807,-41247.00206,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3.60E+05,,PEN(c:#eb144a),,,,
49947.00193,-41247.00206,0,l-occupancylight,,AcDbEntity:AcDbPolyline,ByBlock,3.60E+05,,PEN(c:#eb144a),,,,
56692.00162,-35220.00014,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56691.22942,-35242.11308,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56688.91658,-35264.11828,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56685.07436,-35285.90855,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56679.7215,-35307.37771,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56672.88406,-35328.42118,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56664.59536,-35348.93644,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56654.89578,-35368.82353,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56643.83257,-35387.98557,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56631.45964,-35406.3292,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56617.83725,-35423.76505,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56603.03179,-35440.20818,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
56587.11538,-35455.57848,0,c-cctv,,AcDbEntity:AcDbCircle,ByBlock,3.60E+06,,PEN(c:#7bc0f9),,,,
